,hexagon_id,connections_points,normalized_score
968,871eb04c8ffffff,,
969,871eb2354ffffff,,
970,871eb0033ffffff,,
971,871eb0772ffffff,,
972,871eb0464ffffff,,
973,871eb0a80ffffff,,
974,871eb2a93ffffff,,
975,871eb22f0ffffff,,
976,871e94976ffffff,,
977,871eb070effffff,,
978,871eb00f2ffffff,,
979,871eb0400ffffff,,
980,871eb3c83ffffff,,
981,871eb228cffffff,,
982,871eb06aaffffff,,
983,871eb3da6ffffff,,
984,871eb2228ffffff,,
985,871eb2b52ffffff,,
986,871eb008effffff,,
987,871eb039cffffff,,
988,871eb2aeeffffff,,
989,871eb234bffffff,,
990,871eb0646ffffff,,
991,871eb002affffff,,
992,871eb206effffff,,
993,871eb3d73ffffff,,
994,871eb005bffffff,,
995,871eb04f0ffffff,,
996,871eb045bffffff,,
997,871eb2a8affffff,,
998,871eb0769ffffff,,
999,871eb0705ffffff,,
1000,871eb00e9ffffff,,
1001,871eb2a26ffffff,,
1002,871eb2badffffff,,
1003,871eb2b49ffffff,,
1004,871eb06a1ffffff,,
1005,871eb3d9dffffff,,
1006,871eb0393ffffff,,
1007,871eb0085ffffff,,
1008,871eb3c16ffffff,,
1009,871eb2ae5ffffff,,
1010,871eb2342ffffff,,
1011,871eb0452ffffff,,
1012,871eb0760ffffff,,
1013,871eb2a81ffffff,,
1014,871eb22deffffff,,
1015,871eb2a1dffffff,,
1016,871eb00e0ffffff,,
1017,871eb0698ffffff,,
1018,871eb2b40ffffff,,
1019,871eb3d94ffffff,,
1020,871eb2216ffffff,,
1021,871eb239dffffff,,
1022,871eb0634ffffff,,
1023,871eb3d30ffffff,,
1024,871eb2259ffffff,,
1025,871eb2b83ffffff,,
1026,871eb0554ffffff,,
1027,871eb06dbffffff,,
1028,871eb2adcffffff,,
1029,871eb0018ffffff,,
1030,871eb04adffffff,,
1031,871eb0449ffffff,,
1032,871eb22d5ffffff,,
1033,871eb06f3ffffff,,
1034,871eb2271ffffff,,
1035,871eb2a14ffffff,,
1036,871eb0b88ffffff,,
1037,871eb056cffffff,,
1038,871eb220dffffff,,
1039,871eb3d8bffffff,,
1040,871eb0508ffffff,,
1041,871eb07b2ffffff,,
1042,871eb062bffffff,,
1043,871eb2ad3ffffff,,
1044,871eb2330ffffff,,
1045,871eb04a4ffffff,,
1046,871eb0440ffffff,,
1047,871eb074effffff,,
1048,871eb22ccffffff,,
1049,871eb2a0bffffff,,
1050,871eb00ceffffff,,
1051,871eb06eaffffff,,
1052,871eb2268ffffff,,
1053,871eb0563ffffff,,
1054,871eb2b92ffffff,,
1055,871eb0686ffffff,,
1056,871eb0431ffffff,,
1057,871eb3cb4ffffff,,
1058,871eb2a60ffffff,,
1059,871eb3d82ffffff,,
1060,871eb2b2effffff,,
1061,871eb2204ffffff,,
1062,871eb006affffff,,
1063,871eb238bffffff,,
1064,871eb07a9ffffff,,
1065,871eb2acaffffff,,
1066,871eb0622ffffff,,
1067,871eb3d1effffff,,
1068,871eb049bffffff,,
1069,871eb0006ffffff,,
1070,871eb2a66ffffff,,
1071,871eb0745ffffff,,
1072,871eb02b0ffffff,,
1073,871eb22c3ffffff,,
1074,871eb055affffff,,
1075,871eb2a02ffffff,,
1076,871eb06e1ffffff,,
1077,871eb00c5ffffff,,
1078,871eb2b89ffffff,,
1079,871eb2b25ffffff,,
1080,871eb04f6ffffff,,
1081,871eb0061ffffff,,
1082,871eb2382ffffff,,
1083,871eb07a0ffffff,,
1084,871eb2ac1ffffff,,
1085,871eb0619ffffff,,
1086,871eb3d15ffffff,,
1087,871eb0492ffffff,,
1088,871eb0495ffffff,,
1089,871eb0000ffffff,,
1090,871eb0ab1ffffff,,
1091,871eb3d18ffffff,,
1092,871eb2321ffffff,,
1093,871eb2ac4ffffff,,
1094,871eb061cffffff,,
1095,871eb07a3ffffff,,
1096,871eb231effffff,,
1097,871eb2a5dffffff,,
1098,871eb042effffff,,
1099,871eb3cb1ffffff,,
1100,871eb2256ffffff,,
1101,871eb06d8ffffff,,
1102,871eb0551ffffff,,
1103,871eb2b80ffffff,,
1104,871eb04edffffff,,
1105,871eb0674ffffff,,
1106,871eb3d70ffffff,,
1107,871eb0058ffffff,,
1108,871eb2b1cffffff,,
1109,871eb206bffffff,,
1110,871eb0610ffffff,,
1111,871eb3d0cffffff,,
1112,871eb0489ffffff,,
1113,871eb0aa5ffffff,,
1114,871eb2315ffffff,,
1115,871eb0733ffffff,,
1116,871eb2a54ffffff,,
1117,871eb0425ffffff,,
1118,871eb0548ffffff,,
1119,871eb00b3ffffff,,
1120,871eb2385ffffff,,
1121,871eb2b28ffffff,,
1122,871eb0680ffffff,,
1123,871eb2869ffffff,,
1124,871eb2370ffffff,,
1125,871eb04e4ffffff,,
1126,871eb2b13ffffff,,
1127,871eb2062ffffff,,
1128,871eb078effffff,,
1129,871eb3d03ffffff,,
1130,871eb230cffffff,,
1131,871eb0a9cffffff,,
1132,871eb0480ffffff,,
1133,871eb072affffff,1.0,0.0
1134,871eb2a4bffffff,,
1135,871eb041cffffff,,
1136,871eb22a8ffffff,,
1137,871eb2b6effffff,,
1138,871eb06c6ffffff,,
1139,871eb00aaffffff,,
1140,871eb2244ffffff,,
1141,871eb04dbffffff,,
1142,871eb2b0affffff,,
1143,871eb0662ffffff,,
1144,871eb0785ffffff,,
1145,871eb0a93ffffff,,
1146,871eb2303ffffff,,
1147,871eb0169ffffff,,
1148,871eb2a42ffffff,,
1149,871eb0721ffffff,,
1150,871eb3c96ffffff,,
1151,871eb0413ffffff,,
1152,871eb2b8cffffff,,
1153,871eb2262ffffff,,
1154,871eb055dffffff,,
1155,871eb00c8ffffff,,
1156,871eb2a05ffffff,,
1157,871eb06e4ffffff,,
1158,871eb2b65ffffff,,
1159,871eb3c32ffffff,,
1160,871eb00a1ffffff,,
1161,871eb235effffff,,
1162,871eb04d2ffffff,,
1163,871eb2b01ffffff,,
1164,871eb0659ffffff,,
1165,871eb046effffff,,
1166,871eb2a9dffffff,,
1167,871eb0718ffffff,,
1168,871eb040affffff,,
1169,871eb06b4ffffff,,
1170,871eb2b5cffffff,,
1171,871eb3db0ffffff,,
1172,871eb0098ffffff,,
1173,871eb2232ffffff,,
1174,871eb03a6ffffff,,
1175,871eb04c9ffffff,,
1176,871eb2355ffffff,,
1177,871eb0650ffffff,,
1178,871eb0773ffffff,,
1179,871eb0465ffffff,,
1180,871eb22f1ffffff,,
1181,871eb00f3ffffff,,
1182,871eb0401ffffff,,
1183,871eb2a30ffffff,,
1184,871eb22c6ffffff,,
1185,871eb0748ffffff,,
1186,871eb2a69ffffff,,
1187,871eb3c84ffffff,,
1188,871eb0588ffffff,,
1189,871eb228dffffff,,
1190,871eb06abffffff,,
1191,871eb2b53ffffff,,
1192,871eb2229ffffff,,
1193,871eb3c20ffffff,,
1194,871eb039dffffff,,
1195,871eb234cffffff,,
1196,871eb04c0ffffff,,
1197,871eb002bffffff,,
1198,871eb045cffffff,,
1199,871eb2a8bffffff,,
1200,871eb076affffff,,
1201,871eb22e8ffffff,,
1202,871eb0706ffffff,,
1203,871eb00eaffffff,,
1204,871eb0b9bffffff,,
1205,871eb2baeffffff,,
1206,871eb06a2ffffff,,
1207,871eb2b4affffff,,
1208,871eb3d9effffff,,
1209,871eb0086ffffff,,
1210,871eb2220ffffff,,
1211,871eb0394ffffff,,
1212,871eb051bffffff,,
1213,871eb2343ffffff,,
1214,871eb2ae6ffffff,,
1215,871eb0453ffffff,,
1216,871eb0009ffffff,,
1217,871eb049effffff,,
1218,871eb232affffff,,
1219,871eb3d21ffffff,,
1220,871eb0625ffffff,,
1221,871eb2acdffffff,,
1222,871eb07acffffff,,
1223,871eb0761ffffff,,
1224,871eb2a82ffffff,,
1225,871eb2a1effffff,,
1226,871eb00e1ffffff,,
1227,871eb0576ffffff,,
1228,871eb2b41ffffff,,
1229,871eb0699ffffff,,
1230,871eb3d95ffffff,,
1231,871eb0635ffffff,,
1232,871eb2addffffff,,
1233,871eb3d31ffffff,,
1234,871eb0019ffffff,,
1235,871eb04aeffffff,,
1236,871eb044affffff,,
1237,871eb0758ffffff,,
1238,871eb06f4ffffff,,
1239,871eb00d8ffffff,,
1240,871eb2272ffffff,,
1241,871eb2a15ffffff,,
1242,871eb2b9cffffff,,
1243,871eb0b89ffffff,,
1244,871eb056dffffff,,
1245,871eb0690ffffff,,
1246,871eb220effffff,,
1247,871eb3d8cffffff,,
1248,871eb238effffff,,
1249,871eb2b31ffffff,,
1250,871eb006dffffff,,
1251,871eb3d85ffffff,,
1252,871eb0689ffffff,,
1253,871eb0382ffffff,,
1254,871eb0509ffffff,,
1255,871eb2395ffffff,,
1256,871eb07b3ffffff,,
1257,871eb062cffffff,,
1258,871eb2ad4ffffff,,
1259,871eb3d28ffffff,,
1260,871eb2331ffffff,,
1261,871eb0010ffffff,,
1262,871eb04a5ffffff,,
1263,871eb294dffffff,,
1264,871eb0441ffffff,,
1265,871eb2a70ffffff,,
1266,871eb39b6ffffff,,
1267,871eb22cdffffff,,
1268,871eb2a0cffffff,,
1269,871eb06ebffffff,,
1270,871eb2269ffffff,,
1271,871eb2b93ffffff,,
1272,871eb2205ffffff,,
1273,871eb3d83ffffff,,
1274,871eb238cffffff,,
1275,871eb006bffffff,,
1276,871eb07aaffffff,,
1277,871eb2acbffffff,,
1278,871eb0623ffffff,,
1279,871eb2328ffffff,,
1280,871eb2b95ffffff,,
1281,871eb226bffffff,,
1282,871eb06edffffff,,
1283,871eb2a0effffff,,
1284,871eb00d1ffffff,,
1285,871eb049cffffff,,
1286,871eb0746ffffff,,
1287,871eb22c4ffffff,,
1288,871eb06e2ffffff,,
1289,871eb2a03ffffff,,
1290,871eb00c6ffffff,,
1291,871eb055bffffff,,
1292,871eb2260ffffff,,
1293,871eb2b8affffff,,
1294,871eb2b26ffffff,,
1295,871eb2383ffffff,,
1296,871eb07a1ffffff,,
1297,871eb061affffff,,
1298,871eb2ac2ffffff,,
1299,871eb3d16ffffff,,
1300,871eb0493ffffff,,
1301,871eb2a5effffff,,
1302,871eb3cb2ffffff,,
1303,871eb06d9ffffff,,
1304,871eb0552ffffff,,
1305,871eb2b81ffffff,,
1306,871eb04eeffffff,,
1307,871eb0675ffffff,,
1308,871eb2b1dffffff,,
1309,871eb3d71ffffff,,
1310,871eb0059ffffff,1.0,0.0
1311,871eb206cffffff,,
1312,871eb0751ffffff,,
1313,871eb2a72ffffff,,
1314,871eb0443ffffff,,
1315,871eb0798ffffff,,
1316,871eb0611ffffff,,
1317,871eb3d0dffffff,,
1318,871eb048affffff,,
1319,871eb0aa6ffffff,,
1320,871eb2a55ffffff,,
1321,871eb0734ffffff,,
1322,871eb0426ffffff,,
1323,871eb06d0ffffff,,
1324,871eb0549ffffff,,
1325,871eb00b4ffffff,,
1326,871eb2371ffffff,,
1327,871eb04e5ffffff,,
1328,871eb0050ffffff,,
1329,871eb2b14ffffff,,
1330,871eb2063ffffff,,
1331,871eb3d04ffffff,,
1332,871eb0608ffffff,,
1333,871eb230dffffff,,
1334,871eb0a9dffffff,,
1335,871eb0481ffffff,,
1336,871eb2a4cffffff,,
1337,871eb072bffffff,,
1338,871eb041dffffff,,
1339,871eb3ca0ffffff,,
1340,871eb22a9ffffff,,
1341,871eb0296ffffff,,
1342,871eb00abffffff,,
1343,871eb0540ffffff,,
1344,871eb2333ffffff,,
1345,871eb0199ffffff,,
1346,871eb0012ffffff,,
1347,871eb3d2affffff,1.0,0.0
1348,871eb2ad6ffffff,,
1349,871eb062effffff,,
1350,871eb07b5ffffff,,
1351,871eb2245ffffff,,
1352,871eb2368ffffff,,
1353,871eb04dcffffff,,
1354,871eb2b0bffffff,,
1355,871eb0663ffffff,,
1356,871eb0786ffffff,,
1357,871eb2304ffffff,,
1358,871eb0a94ffffff,,
1359,871eb2a43ffffff,,
1360,871eb0722ffffff,,
1361,871eb0414ffffff,,
1362,871eb22a0ffffff,,
1363,871eb2b66ffffff,,
1364,871eb03b0ffffff,,
1365,871eb00a2ffffff,,
1366,871eb3c33ffffff,,
1367,871eb04d3ffffff,,
1368,871eb2b02ffffff,,
1369,871eb3d56ffffff,,
1370,871eb065affffff,,
1371,871eb2a9effffff,,
1372,871eb0719ffffff,,
1373,871eb040bffffff,,
1374,871eb3c8effffff,,
1375,871eb06b5ffffff,,
1376,871eb0384ffffff,,
1377,871eb050bffffff,,
1378,871eb2210ffffff,,
1379,871eb3d8effffff,,
1380,871eb0692ffffff,,
1381,871eb2b5dffffff,,
1382,871eb3db1ffffff,,
1383,871eb0099ffffff,,
1384,871eb2233ffffff,,
1385,871eb04caffffff,,
1386,871eb2356ffffff,1.0,0.0
1387,871eb0651ffffff,,
1388,871eb0774ffffff,,
1389,871eb0466ffffff,,
1390,871eb0a82ffffff,,
1391,871eb22f2ffffff,,
1392,871eb0710ffffff,,
1393,871eb00f4ffffff,,
1394,871eb0402ffffff,,
1395,871eb2a31ffffff,,
1396,871eb3c85ffffff,,
1397,871eb0589ffffff,,
1398,871eb06acffffff,,
1399,871eb2b54ffffff,,
1400,871eb222affffff,,
1401,871eb0090ffffff,,
1402,871eb3da8ffffff,,
1403,871eb039effffff,,
1404,871eb23b1ffffff,,
1405,871eb04c1ffffff,,
1406,871eb234dffffff,,
1407,871eb2af0ffffff,,
1408,871eb2b9effffff,,
1409,871eb0b8bffffff,,
1410,871eb2274ffffff,,
1411,871eb00daffffff,,
1412,871eb06f6ffffff,,
1413,871eb3d44ffffff,,
1414,871eb045dffffff,,
1415,871eb2a8cffffff,,
1416,871eb076bffffff,,
1417,871eb22e9ffffff,,
1418,871eb2a28ffffff,,
1419,871eb00ebffffff,,
1420,871eb06a3ffffff,,
1421,871eb2b4bffffff,,
1422,871eb2221ffffff,,
1423,871eb0395ffffff,,
1424,871eb23a8ffffff,,
1425,871eb2344ffffff,,
1426,871eb0454ffffff,,
1427,871eb0762ffffff,,
1428,871eb22e0ffffff,,
1429,871eb2a83ffffff,,
1430,871e94966ffffff,,
1431,871eb00e2ffffff,,
1432,871eb069affffff,,
1433,871eb2b42ffffff,,
1434,871eb3d96ffffff,,
1435,871eb2218ffffff,,
1436,871eb0636ffffff,,
1437,871eb3d32ffffff,,
1438,871eb2adeffffff,,
1439,871eb001affffff,,
1440,871eb22d8ffffff,1.0,0.0
1441,871eb075affffff,,
1442,871eb044cffffff,,
1443,871eb044bffffff,,
1444,871eb0759ffffff,,
1445,871eb06f5ffffff,,
1446,871eb00d9ffffff,,
1447,871eb2273ffffff,,
1448,871eb056effffff,,
1449,871eb2a16ffffff,1.0,0.0
1450,871eb0b8affffff,,
1451,871eb2b9dffffff,,
1452,871eb0691ffffff,,
1453,871eb3d8dffffff,,
1454,871eb3c06ffffff,,
1455,871eb0383ffffff,,
1456,871eb050affffff,,
1457,871eb07b4ffffff,,
1458,871eb2ad5ffffff,,
1459,871eb062dffffff,,
1460,871eb3d29ffffff,,
1461,871eb0011ffffff,,
1462,871eb0198ffffff,,
1463,871eb2332ffffff,,
1464,871eb2a71ffffff,,
1465,871eb0442ffffff,,
1466,871eb0750ffffff,,
1467,871eb22ceffffff,,
1468,871eb2a0dffffff,,
1469,871eb00d0ffffff,,
1470,871eb06ecffffff,,
1471,871eb226affffff,,
1472,871eb001bffffff,,
1473,871eb3d33ffffff,,
1474,871eb0b81ffffff,,
1475,871eb2b94ffffff,,
1476,871eb0688ffffff,,
1477,871eb3d84ffffff,,
1478,871eb2206ffffff,,
1479,871eb238dffffff,,
1480,871eb006cffffff,,
1481,871eb2b30ffffff,,
1482,871eb07abffffff,,
1483,871eb2accffffff,,
1484,871eb0624ffffff,,
1485,871eb3d20ffffff,,
1486,871eb2329ffffff,,
1487,871eb049dffffff,,
1488,871eb0008ffffff,,
1489,871eb2a68ffffff,,
1490,871eb22c5ffffff,,
1491,871eb02b2ffffff,,
1492,871eb06e3ffffff,,
1493,871eb2a04ffffff,,
1494,871eb2261ffffff,,
1495,871eb055cffffff,,
1496,871eb2b8bffffff,,
1497,871eb0063ffffff,,
1498,871eb2384ffffff,,
1499,871eb07a2ffffff,,
1500,871eb2ac3ffffff,,
1501,871eb061bffffff,,
1502,871eb2320ffffff,,
1503,871eb0ab0ffffff,,
1504,871eb3c10ffffff,,
1505,871eb2219ffffff,,
1506,871eb069bffffff,,
1507,871eb2b43ffffff,,
1508,871eb0494ffffff,,
1509,871eb3cb3ffffff,,
1510,871eb0430ffffff,,
1511,871eb06daffffff,,
1512,871eb0553ffffff,,
1513,871eb2258ffffff,,
1514,871eb2b82ffffff,,
1515,871eb0676ffffff,,
1516,871eb005affffff,,
1517,871eb3d72ffffff,,
1518,871eb206dffffff,,
1519,871eb2b1effffff,,
1520,871eb0799ffffff,,
1521,871eb0612ffffff,,
1522,871eb3d0effffff,,
1523,871eb048bffffff,,
1524,871eb0735ffffff,,
1525,871eb2a56ffffff,,
1526,871eb3caaffffff,,
1527,871eb06d1ffffff,,
1528,871eb054affffff,,
1529,871eb00b5ffffff,,
1530,871eb286bffffff,,
1531,871eb2372ffffff,,
1532,871eb04e6ffffff,,
1533,871eb0051ffffff,,
1534,871eb2b15ffffff,,
1535,871eb0790ffffff,,
1536,871eb00e3ffffff,,
1537,871eb2a20ffffff,,
1538,871eb3d05ffffff,,
1539,871eb0609ffffff,,
1540,871eb230effffff,,
1541,871eb0a9effffff,,
1542,871eb0482ffffff,,
1543,871eb2a4dffffff,,
1544,871eb072cffffff,,
1545,871eb041effffff,,
1546,871eb3ca1ffffff,,
1547,871eb22aaffffff,,
1548,871eb2b70ffffff,,
1549,871eb0541ffffff,,
1550,871eb2246ffffff,,
1551,871eb06c8ffffff,,
1552,871eb00acffffff,,
1553,871eb04ddffffff,,
1554,871eb2369ffffff,,
1555,871eb2b0cffffff,,
1556,871eb0664ffffff,,
1557,871eb3d60ffffff,,
1558,871eb0048ffffff,1.0,0.0
1559,871eb0600ffffff,,
1560,871eb2305ffffff,,
1561,871eb0a95ffffff,,
1562,871eb2aa8ffffff,,
1563,871eb2a44ffffff,,
1564,871eb0723ffffff,,
1565,871eb0415ffffff,,
1566,871eb3c98ffffff,,
1567,871eb22a1ffffff,,
1568,871eb2a84ffffff,,
1569,871eb22e1ffffff,,
1570,871eb0763ffffff,,
1571,871eb0455ffffff,,
1572,871eb3c34ffffff,,
1573,871eb00a3ffffff,,
1574,871eb03b1ffffff,,
1575,871eb2360ffffff,,
1576,871eb04d4ffffff,,
1577,871eb2b03ffffff,,
1578,871eb35b4ffffff,,
1579,871eb065bffffff,,
1580,871eb0470ffffff,,
1581,871eb071affffff,,
1582,871eb040cffffff,,
1583,871eb06b6ffffff,,
1584,871eb3db2ffffff,,
1585,871eb009affffff,,
1586,871eb2b5effffff,,
1587,871eb2234ffffff,,
1588,871eb04cbffffff,,
1589,871eb0652ffffff,,
1590,871eb0775ffffff,,
1591,871eb0a83ffffff,,
1592,871eb22f3ffffff,,
1593,871eb0711ffffff,,
1594,871eb0403ffffff,,
1595,871eb00f5ffffff,,
1596,871eb2a32ffffff,,
1597,871eb3c86ffffff,,
1598,871eb06adffffff,,
1599,871eb2b55ffffff,,
1600,871eb0640ffffff,,
1601,871eb2345ffffff,,
1602,871eb2ae8ffffff,,
1603,871eb222bffffff,,
1604,871eb0091ffffff,,
1605,871eb3da9ffffff,,
1606,871eb234effffff,,
1607,871eb04c2ffffff,,
1608,871eb2af1ffffff,1.0,0.0
1609,871eb045effffff,,
1610,871eb2a8dffffff,,
1611,871eb076cffffff,,
1612,871eb22eaffffff,,
1613,871e94970ffffff,,
1614,871eb0708ffffff,,
1615,871eb2a29ffffff,,
1616,871eb00ecffffff,,
1617,871eb0b9dffffff,,
1618,871eb06a4ffffff,,
1619,871eb2b4cffffff,,
1620,871eb3da0ffffff,,
1621,871eb0088ffffff,,
1622,871eb0396ffffff,,
1623,871eb2222ffffff,,
1624,871eb23a9ffffff,,
1625,871eb051dffffff,,
1626,87186a474ffffff,,
1627,87186a475ffffff,,
1628,87186a08effffff,,
1629,87186a460ffffff,,
1630,87186a083ffffff,,
1631,87186a55bffffff,,
1632,87186a082ffffff,,
1633,87186a462ffffff,,
1634,87186a095ffffff,,
1635,87186a471ffffff,,
1636,87186a081ffffff,,
1637,87186a470ffffff,,
1638,87186a466ffffff,,
1639,87186a080ffffff,,
1640,87186a090ffffff,,
1641,87186a093ffffff,,
1642,87186a09cffffff,,
1643,87186a092ffffff,,
1644,87186a091ffffff,1.0,0.0
1645,87186a390ffffff,,
1646,871845676ffffff,,
1647,871845608ffffff,,
1648,871845670ffffff,,
1649,871845672ffffff,,
1650,87184560cffffff,,
1651,87184560dffffff,,
1652,8718450c2ffffff,,
1653,871845088ffffff,,
1654,8718450c6ffffff,,
1655,87184508affffff,,
1656,87184508cffffff,,
1657,87184508effffff,,
1658,8718450d4ffffff,,
1659,87184508bffffff,,
1660,8718442c8ffffff,,
1661,8718442d8ffffff,,
1662,87184091affffff,,
1663,871840909ffffff,,
1664,871840912ffffff,,
1665,871840835ffffff,,
1666,871840824ffffff,,
1667,871840956ffffff,,
1668,87184091bffffff,1.0,0.0
1669,871840834ffffff,,
1670,87184090affffff,,
1671,871840913ffffff,,
1672,87184091cffffff,,
1673,87184090bffffff,,
1674,8718409adffffff,,
1675,871840826ffffff,,
1676,87184091dffffff,,
1677,871840919ffffff,,
1678,87184091effffff,,
1679,871840918ffffff,,
1680,8718442d1ffffff,,
1681,871844268ffffff,,
1682,87184428affffff,,
1683,873963aecffffff,,
1684,87396801dffffff,,
1685,873968003ffffff,,
1686,873968024ffffff,,
1687,87184c26cffffff,,
1688,873969a90ffffff,,
1689,87186b79cffffff,,
1690,87186b795ffffff,,
1691,87186b794ffffff,,
1692,873969593ffffff,,
1693,873969598ffffff,,
1694,87396959effffff,,
1695,8739694acffffff,,
1696,8739694adffffff,,
1697,873969412ffffff,,
1698,873969418ffffff,,
1699,87396941affffff,,
1700,87186a775ffffff,,
1701,87186a756ffffff,,
1702,87186a755ffffff,,
1703,87186a754ffffff,,
1704,87186a773ffffff,,
1705,87186a772ffffff,,
1706,87186a771ffffff,,
1707,87186a752ffffff,,
1708,87186a770ffffff,,
1709,87186a751ffffff,,
1710,87186a750ffffff,1.0,0.0
1711,87186a296ffffff,,
1712,87186a74effffff,1.0,0.0
1713,87186a74cffffff,,
1714,87186a70effffff,,
1715,87186a74bffffff,,
1716,87186a70dffffff,,
1717,87186a74affffff,,
1718,87186a70cffffff,,
1719,87186a70bffffff,,
1720,87186a748ffffff,,
1721,87186a70affffff,,
1722,87186a709ffffff,,
1723,87186a746ffffff,,
1724,87186a708ffffff,,
1725,87186a744ffffff,,
1726,87186a743ffffff,,
1727,87186a742ffffff,,
1728,87186a741ffffff,,
1729,87186a703ffffff,,
1730,87186a740ffffff,,
1731,87186a625ffffff,,
1732,87186a702ffffff,,
1733,87186a75dffffff,,
1734,87186a665ffffff,,
1735,87186a75cffffff,,
1736,871873ae6ffffff,1.0,0.0
1737,871873ae0ffffff,,
1738,871873ae4ffffff,,
1739,871844602ffffff,,
1740,871844600ffffff,,
1741,871844615ffffff,,
1742,871844606ffffff,,
1743,871846a04ffffff,1.0,0.0
1744,871f86aaeffffff,,
1745,87186bc13ffffff,,
1746,871fb2754ffffff,,
1747,871f95471ffffff,,
1748,871849bb1ffffff,,
1749,871f906f2ffffff,,
1750,871f86b51ffffff,,
1751,873966a9affffff,,
1752,87186bcb6ffffff,,
1753,87194b82dffffff,,
1754,871f95514ffffff,,
1755,873961d1bffffff,,
1756,871849c54ffffff,,
1757,871f90795ffffff,,
1758,87186bd59ffffff,,
1759,871849b0effffff,,
1760,871fb26b1ffffff,,
1761,871fb289affffff,,
1762,87186225bffffff,,
1763,87194b973ffffff,,
1764,871f9565affffff,,
1765,871f908dbffffff,,
1766,873966c83ffffff,,
1767,87194ba16ffffff,1.0,0.0
1768,873966d26ffffff,,
1769,871fb2a83ffffff,,
1770,871f957a0ffffff,,
1771,871f8205effffff,,
1772,871f90a21ffffff,,
1773,87194bb5cffffff,,
1774,871845161ffffff,,
1775,871844cecffffff,,
1776,87186bb70ffffff,,
1777,873966954ffffff,,
1778,871f86a0bffffff,,
1779,871f905acffffff,,
1780,871fb2b26ffffff,,
1781,871f95843ffffff,,
1782,871f82101ffffff,,
1783,87186c088ffffff,,
1784,871f90ac4ffffff,,
1785,871845204ffffff,,
1786,871f958e6ffffff,,
1787,871f821a4ffffff,,
1788,87186c12bffffff,,
1789,871f9a708ffffff,,
1790,871fb2c6cffffff,,
1791,871849a6bffffff,1.0,0.0
1792,871f9532bffffff,,
1793,873961b32ffffff,,
1794,871fb260effffff,,
1795,871f95989ffffff,,
1796,871f90c0affffff,,
1797,87184534affffff,,
1798,871f9a7abffffff,,
1799,871f95a2cffffff,,
1800,873975975ffffff,,
1801,87186c271ffffff,,
1802,871f90cadffffff,,
1803,8718626d0ffffff,,
1804,871fb2db2ffffff,,
1805,87186c314ffffff,,
1806,871f90d50ffffff,,
1807,87194b644ffffff,,
1808,871844c49ffffff,,
1809,87186bacdffffff,,
1810,8739668b1ffffff,,
1811,871f86968ffffff,,
1812,871f90509ffffff,,
1813,871f95b72ffffff,,
1814,871f82430ffffff,,
1815,871f9a994ffffff,,
1816,871f95c15ffffff,,
1817,873975b5effffff,,
1818,871f824d3ffffff,,
1819,87186c45affffff,,
1820,87396c060ffffff,,
1821,871f82576ffffff,,
1822,871f95d5bffffff,,
1823,871f95288ffffff,,
1824,871fb256bffffff,,
1825,87396c103ffffff,,
1826,87186c5a0ffffff,,
1827,871fb30e1ffffff,,
1828,87396c1a6ffffff,,
1829,87186c643ffffff,,
1830,871f9ac20ffffff,,
1831,871fb3184ffffff,,
1832,87396c249ffffff,,
1833,87186c6e6ffffff,,
1834,871845862ffffff,,
1835,871f91122ffffff,,
1836,871f82802ffffff,,
1837,87396c2ecffffff,,
1838,87186c789ffffff,,
1839,871844ba6ffffff,,
1840,87186ba2affffff,,
1841,87396680effffff,,
1842,871f868c5ffffff,,
1843,871f90466ffffff,,
1844,871845905ffffff,,
1845,871f9ad66ffffff,,
1846,871fb32caffffff,,
1847,871f828a5ffffff,,
1848,87186c82cffffff,,
1849,8718459a8ffffff,,
1850,871f91268ffffff,,
1851,871f9608affffff,,
1852,871fb336dffffff,,
1853,871f82948ffffff,,
1854,87396c432ffffff,,
1855,871849925ffffff,,
1856,871f9ed86ffffff,,
1857,871fb24c8ffffff,,
1858,87187164effffff,,
1859,871845a4bffffff,,
1860,871f9130bffffff,,
1861,871f9612dffffff,,
1862,871fb3410ffffff,,
1863,873962934ffffff,,
1864,87396c4d5ffffff,1.0,0.0
1865,8718716f1ffffff,,
1866,87186c972ffffff,,
1867,871845aeeffffff,,
1868,871f913aeffffff,,
1869,871fb34b3ffffff,,
1870,871f82a8effffff,,
1871,871844b03ffffff,,
1872,87396676bffffff,,
1873,871f86822ffffff,,
1874,87186ca15ffffff,,
1875,871f91451ffffff,,
1876,871845b91ffffff,,
1877,871fb3556ffffff,,
1878,871f96273ffffff,,
1879,871f82b31ffffff,,
1880,87396c61bffffff,,
1881,871f914f4ffffff,,
1882,871845c34ffffff,,
1883,871f96316ffffff,,
1884,873962b1dffffff,,
1885,87186cb5bffffff,1.0,0.0
1886,871fb369cffffff,,
1887,871849882ffffff,,
1888,871f9ece3ffffff,,
1889,873961949ffffff,1.0,0.0
1890,871f95142ffffff,,
1891,871fb2425ffffff,,
1892,87396c761ffffff,,
1893,87186305dffffff,,
1894,871f9645cffffff,,
1895,87396c804ffffff,,
1896,871f82d1affffff,,
1897,871871a20ffffff,,
1898,87186cca1ffffff,,
1899,871f916ddffffff,,
1900,871863100ffffff,,
1901,871871ac3ffffff,1.0,0.0
1902,873962d06ffffff,,
