hexagon_id,latency_ms,normalized_score
871f86995ffffff,,
8739668deffffff,,
871844c76ffffff,,
87194b671ffffff,,
871f95358ffffff,,
871849a98ffffff,,
871f8060bffffff,,
871865770ffffff,,
873960554ffffff,,
871fb1030ffffff,,
871f93d4dffffff,40.166666666666664,0.5983333333333334
873966981ffffff,,
87186bb9dffffff,,
871844d19ffffff,,
871fb26deffffff,,
873961c02ffffff,,
873966a24ffffff,,
871f86adbffffff,46.0,0.54
87186bc40ffffff,,
871fb2781ffffff,,
871f9549effffff,,
873961ca5ffffff,,
87186094effffff,43.0,0.57
871f8538affffff,38.5,0.615
871fa266dffffff,,
87184d20cffffff,42.333333333333336,0.5766666666666667
8739652d3ffffff,,
87186bce3ffffff,25.0,0.75
871fb2824ffffff,,
871f95541ffffff,,
873961d48ffffff,,
871f86c21ffffff,,
873966b6affffff,,
87186bd86ffffff,,
871849d24ffffff,,
871f86cc4ffffff,,
871f90865ffffff,37.0,0.63
873966c0dffffff,,
8739604b1ffffff,,
871f80568ffffff,,
8718656cdffffff,,
871f93caaffffff,,
871f9a406ffffff,,
871862288ffffff,41.5,0.585
871fb296affffff,,
871f90908ffffff,37.0,0.63
873966cb0ffffff,,
87194ba43ffffff,,
871f9a4a9ffffff,,
871845048ffffff,47.0,0.53
871fb2a0dffffff,30.0,0.7
871f9572affffff,25.0,0.75
871f909abffffff,,
873966d53ffffff,,
8718608abffffff,,
87184d169ffffff,,
871fb5d0cffffff,24.75,0.7525
873965230ffffff,,
87194bae6ffffff,,
8718450ebffffff,,
871fb2ab0ffffff,,
871f8208bffffff,,
87186c012ffffff,19.0,0.81
871f90a4effffff,,
87194bb89ffffff,,
87184518effffff,27.0,0.73
871fb2b53ffffff,,
871f95870ffffff,20.0,0.8
871f8212effffff,,
87186c0b5ffffff,24.375,0.75625
871f804c5ffffff,,
87396040effffff,,
87186562affffff,,
871f90af1ffffff,,
871f9a692ffffff,26.0,0.74
871845231ffffff,,
871f95913ffffff,,
87397585cffffff,,
87186c158ffffff,,
871f90b94ffffff,,
871fb2c99ffffff,29.666666666666668,0.7033333333333333
871f959b6ffffff,,
87186265affffff,,
871f95a59ffffff,,
873962260ffffff,,
871f90cdaffffff,39.0,0.61
871860808ffffff,,
87186a3a9ffffff,,
87184d0c6ffffff,,
871fb5c69ffffff,30.0,0.7
87396518dffffff,,
87186c29effffff,,
873975a45ffffff,,
8718710c0ffffff,30.0,0.7
87186c341ffffff,,
871f8245dffffff,,
871f95c42ffffff,,
871f82500ffffff,,
871871206ffffff,,
873975b8bffffff,,
871f95ce5ffffff,,
87396c08dffffff,,
871f80422ffffff,,
871f93b64ffffff,,
87396036bffffff,,
871f825a3ffffff,,
8718712a9ffffff,,
87186c52affffff,,
871fb306bffffff,,
871f95d88ffffff,,
87396c130ffffff,,
87187134cffffff,,
871f91009ffffff,,
871fb310effffff,,
87186c670ffffff,20.0,0.8
871f910acffffff,,
871fb31b1ffffff,,
87396c276ffffff,,
87186a306ffffff,,
871f851a1ffffff,,
871860765ffffff,,
87184d023ffffff,,
871fa2484ffffff,,
8739650eaffffff,,
87186c713ffffff,,
871fb3254ffffff,,
87396c319ffffff,,
87186c7b6ffffff,,
871845932ffffff,,
871f9ad93ffffff,,
871f96014ffffff,,
871f828d2ffffff,,
87396281bffffff,,
87186c859ffffff,,
8718654e4ffffff,,
8739602c8ffffff,,
871f93ac1ffffff,,
871fb0da4ffffff,,
871f91295ffffff,,
871fb339affffff,,
871f82975ffffff,,
871f9615affffff,,
873962961ffffff,,
87396c502ffffff,,
871f82a18ffffff,,
87187171effffff,,
871845b1bffffff,37.666666666666664,0.6233333333333334
871fb34e0ffffff,,
87396c5a5ffffff,,
873962a04ffffff,,
8718606c2ffffff,46.833333333333336,0.5316666666666666
87186a263ffffff,36.0,0.64
871fb5b23ffffff,37.0,0.63
87186ca42ffffff,,
871fb3583ffffff,,
871f962a0ffffff,,
87396c648ffffff,,
871f82b5effffff,51.0,0.49
87186cae5ffffff,,
871f91521ffffff,28.333333333333332,0.7166666666666667
871845c61ffffff,25.5,0.745
871fb3626ffffff,,
871f96343ffffff,,
871f82c01ffffff,,
873962b4affffff,,
87396c6ebffffff,,
871865441ffffff,,
873960225ffffff,49.0,0.51
871f93a1effffff,,
871fb0d01ffffff,36.75,0.6325
87186cb88ffffff,15.0,0.85
871845d04ffffff,23.0,0.77
871fb36c9ffffff,,
871f82ca4ffffff,,
87396c78effffff,,
87394590affffff,,
87186cc2bffffff,,
87186308affffff,38.666666666666664,0.6133333333333334
871f96489ffffff,,
871fb376cffffff,,
87396c831ffffff,,
871871a4dffffff,,
87396eb45ffffff,,
871f8505bffffff,,
871fb5a80ffffff,,
87186ccceffffff,,
87186312dffffff,,
871f9170affffff,100.0,0.0
871f9652cffffff,,
87396c8d4ffffff,,
873962d33ffffff,31.0,0.69
871871af0ffffff,,
87186cd71ffffff,,
871f917adffffff,,
871fb38b2ffffff,,
871863273ffffff,,
871f91850ffffff,25.0,0.75
871f96672ffffff,,
873969d23ffffff,,
87186539effffff,,
873960182ffffff,33.2,0.6679999999999999
871fb0c5effffff,,
871fb3955ffffff,,
871868095ffffff,,
87396ca1affffff,,
871863316ffffff,,
871f918f3ffffff,,
871f96715ffffff,,
871f91996ffffff,,
871fb3a9bffffff,,
87396cb60ffffff,,
87186345cffffff,,
871f9685bffffff,,
87396cc03ffffff,,
87186a11dffffff,,
871fa229bffffff,,
871949c94ffffff,,
873963062ffffff,,
87186d0a0ffffff,,
871868321ffffff,,
87396cca6ffffff,,
873963105ffffff,,
87186d143ffffff,,
8718635a2ffffff,23.0,0.77
871fb3c84ffffff,,
871f969a1ffffff,39.0,0.61
87396cd49ffffff,,
8739631a8ffffff,,
871f91c22ffffff,,
871863645ffffff,,
873969c80ffffff,,
871f80196ffffff,,
871f938d8ffffff,,
871f96a44ffffff,,
87186d289ffffff,,
871f91cc5ffffff,,
8718636e8ffffff,,
87396806dffffff,85.0,0.15
87186850affffff,,
87186d32cffffff,,
871f91d68ffffff,46.333333333333336,0.5366666666666666
87186378bffffff,,
871f96b8affffff,32.0,0.68
8718685adffffff,,
873963391ffffff,42.333333333333336,0.5766666666666667
87186382effffff,,
871f96c2dffffff,,
871868650ffffff,,
873963434ffffff,51.5,0.485
87186d472ffffff,,
8718638d1ffffff,,
873968256ffffff,41.5,0.585
871f96cd0ffffff,,
8718686f3ffffff,,
87194826affffff,33.5,0.665
87186d515ffffff,,
871863974ffffff,,
871f96d73ffffff,,
871fb4056ffffff,,
87396d11bffffff,30.5,0.695
871868796ffffff,,
87194830dffffff,,
871f800f3ffffff,,
871865258ffffff,,
871f93835ffffff,23.333333333333332,0.7666666666666667
871fb0b18ffffff,,
8719483b0ffffff,22.0,0.78
87186d65bffffff,19.0,0.81
8718688dcffffff,,
871fb419cffffff,21.2,0.7879999999999999
87396d261ffffff,,
871863b5dffffff,,
87396d304ffffff,,
873963763ffffff,,
87186d7a1ffffff,,
871863c00ffffff,,
87184691dffffff,,
871868a22ffffff,,
87396e95cffffff,,
871fa2155ffffff,,
871949b4effffff,34.0,0.66
871fb42e2ffffff,41.0,0.59
873963806ffffff,,
87186d844ffffff,,
871f92280ffffff,,
871863ca3ffffff,,
871868ac5ffffff,,
871fb4385ffffff,31.0,0.69
87396d44affffff,,
8739638a9ffffff,,
871f92323ffffff,,
871863d46ffffff,,
871868b68ffffff,25.0,0.75
871fb4428ffffff,17.0,0.83
8718651b5ffffff,,
871f80050ffffff,,
87186ed56ffffff,,
871f93792ffffff,30.5,0.695
871fb0a75ffffff,28.0,0.72
87396d4edffffff,,
87396394cffffff,,
87186d98affffff,,
871fb44cbffffff,,
871868c0bffffff,28.0,0.72
87396d590ffffff,19.0,0.81
87186da2dffffff,,
871f92469ffffff,,
873968811ffffff,,
871868caeffffff,,
871fb456effffff,,
871860393ffffff,,
871fa20b2ffffff,,
871949aabffffff,,
873964d18ffffff,,
87396d633ffffff,,
873963a92ffffff,,
87186dad0ffffff,,
871f9250cffffff,,
8739688b4ffffff,33.2,0.6679999999999999
871fb4611ffffff,21.8,0.782
871868d51ffffff,,
87396d6d6ffffff,42.0,0.58
873963b35ffffff,53.666666666666664,0.4633333333333334
87186db73ffffff,,
87194d6eaffffff,26.6,0.7340000000000001
871fb46b4ffffff,57.0,0.43
871865112ffffff,,
87186ecb3ffffff,,
87186dc16ffffff,39.0,0.61
871f92652ffffff,,
87396d81cffffff,,
871948a0effffff,,
871f83d32ffffff,,
871f926f5ffffff,,
873968a9dffffff,,
873963d1effffff,,
871948ab1ffffff,25.0,0.75
87186dd5cffffff,,
871f92798ffffff,,
873968b40ffffff,,
87396d962ffffff,,
871fb489dffffff,,
87184cbaeffffff,,
8718602f0ffffff,,
871949a08ffffff,,
871f84d2cffffff,,
873964c75ffffff,45.0,0.55
871fb5751ffffff,,
871948b54ffffff,,
871869080ffffff,,
871fb4940ffffff,,
87396da05ffffff,,
871f928deffffff,,
871fa6020ffffff,22.4,0.7759999999999999
871869123ffffff,,
87396daa8ffffff,,
871f92981ffffff,,
871f9c522ffffff,32.0,0.68
871fa6d8effffff,,
871f9364cffffff,43.0,0.57
87186ec10ffffff,,
873968d29ffffff,,
871fb4a86ffffff,,
871f84061ffffff,,
87396db4bffffff,,
871f92a24ffffff,,
871869269ffffff,,
87396404dffffff,,
871fb4b29ffffff,,
871f84104ffffff,,
87186e08bffffff,,
87186930cffffff,38.214285714285715,0.6178571428571429
8739640f0ffffff,,
87396dc91ffffff,,
871949965ffffff,35.0,0.65
87184cb0bffffff,,
87186024dffffff,,
871f84c89ffffff,,
871fb56aeffffff,,
871f92b6affffff,,
87186e12effffff,34.333333333333336,0.6566666666666666
873964193ffffff,47.0,0.53
87396dd34ffffff,,
871f8424affffff,,
871f92c0dffffff,,
873964236ffffff,,
871869452ffffff,,
871fb4d12ffffff,19.333333333333332,0.8066666666666668
871f842edffffff,,
871f92cb0ffffff,,
871fa6cebffffff,,
873969951ffffff,,
871f935a9ffffff,37.25,0.6275
87186eb6dffffff,,
871fb088cffffff,24.0,0.76
87186e274ffffff,,
8739642d9ffffff,,
8718694f5ffffff,,
87194906cffffff,,
871f84390ffffff,29.0,0.71
871fb4db5ffffff,19.0,0.81
871fb0036ffffff,,
871f92d53ffffff,,
871fa6495ffffff,,
871f84433ffffff,,
871869598ffffff,,
87184ca68ffffff,,
8718601aaffffff,,
8719498c2ffffff,68.0,0.32
871fb560bffffff,,
871869d4bffffff,25.0,0.75
871fb00d9ffffff,,
87396919effffff,,
871f844d6ffffff,,
8719491b2ffffff,,
87186e45dffffff,25.0,0.75
8739644c2ffffff,,
8718696deffffff,,
871949255ffffff,,
87186e500ffffff,,
871869781ffffff,,
873964565ffffff,38.0,0.62
871fa6c48ffffff,,
8739698aeffffff,,
87186eacaffffff,,
871f93506ffffff,,
871f8461cffffff,,
871fb5041ffffff,,
871fb02c2ffffff,,
87186e5a3ffffff,22.0,0.78
871fa6721ffffff,,
871869824ffffff,,
873964608ffffff,,
871fb50e4ffffff,,
87194939bffffff,,
871fb0365ffffff,,
871f93082ffffff,24.0,0.76
87186e646ffffff,,
871f84b43ffffff,34.5,0.655
871fb5568ffffff,,
873964a8cffffff,41.5,0.585
871869ca8ffffff,,
871f9cc23ffffff,,
8739646abffffff,33.8,0.662
871f84762ffffff,,
871fb0408ffffff,,
871f93125ffffff,,
87186e6e9ffffff,,
871f9ccc6ffffff,,
87186996affffff,34.0,0.66
87396474effffff,,
871fb522affffff,26.333333333333332,0.7366666666666667
871f84805ffffff,,
8719494e1ffffff,,
87396980bffffff,23.0,0.77
871f93463ffffff,27.0,0.73
871fb0746ffffff,,
871fb04abffffff,,
87186e78cffffff,32.0,0.68
873969570ffffff,,
871869a0dffffff,,
871fb52cdffffff,,
871f848a8ffffff,,
871949584ffffff,,
871fb054effffff,,
871f9326bffffff,,
871869ab0ffffff,,
873964894ffffff,,
871fb5370ffffff,,
871f8494bffffff,32.55555555555556,0.6744444444444444
87184c922ffffff,,
871f84aa0ffffff,,
871860064ffffff,52.0,0.48
871fb54c5ffffff,,
871869c05ffffff,,
87186e8d2ffffff,,
871f9330effffff,19.0,0.81
871869b53ffffff,,
871fb5413ffffff,,
8719496caffffff,,
87184c870ffffff,,
871fb0694ffffff,,
87186e975ffffff,,
871f933b1ffffff,,
871fb54b6ffffff,24.666666666666668,0.7533333333333333
87194976dffffff,,
87186e984ffffff,,
871fb06a3ffffff,,
871f84a91ffffff,,
871860055ffffff,25.0,0.75
871f93454ffffff,34.0,0.66
87186ea18ffffff,,
871869c99ffffff,,
871fb5559ffffff,,
871949810ffffff,21.1,0.789
871f84b34ffffff,26.666666666666668,0.7333333333333333
873964b20ffffff,,
8719498b3ffffff,29.0,0.71
87186019bffffff,26.0,0.74
87184ca59ffffff,,
87186eb5effffff,,
871f9359affffff,34.0,0.66
8719496d9ffffff,,
873964946ffffff,,
871fb5422ffffff,,
871869b62ffffff,,
873969942ffffff,,
871fa6cdcffffff,,
871949956ffffff,46.0,0.54
871fb0920ffffff,22.142857142857142,0.7785714285714286
87186ec01ffffff,,
871865060ffffff,,
871fb5742ffffff,,
873964c66ffffff,55.0,0.45
871f84d1dffffff,,
8718602e1ffffff,,
871fa2000ffffff,,
871f936e0ffffff,,
871f9331dffffff,,
87186e8e1ffffff,,
871fb0600ffffff,,
87186eca4ffffff,,
871865103ffffff,,
873964d09ffffff,27.5,0.725
871949a9cffffff,,
871860384ffffff,,
871fa20a3ffffff,,
871fb0a66ffffff,,
871f93783ffffff,,
871f80041ffffff,,
873969b2bffffff,,
8718651a6ffffff,20.0,0.8
871fb5888ffffff,,
873964dacffffff,,
871f8495affffff,,
871949636ffffff,,
8739648a3ffffff,,
871fa2146ffffff,,
871873b69ffffff,,
87396e94dffffff,18.0,0.82
871fb0b09ffffff,,
871f93826ffffff,,
87396002dffffff,,
871865249ffffff,,
871f800e4ffffff,,
871fb592bffffff,30.0,0.7
87186a06bffffff,,
871fb0bacffffff,,
871f938c9ffffff,,
8718652ecffffff,,
871fb055dffffff,,
8739600d0ffffff,,
873969c71ffffff,43.0,0.57
871949c85ffffff,,
87186056dffffff,,
871fa228cffffff,,
87186a10effffff,,
873960173ffffff,,
871f9396cffffff,38.0,0.62
873969d14ffffff,,
871f8022affffff,,
871fb5a71ffffff,,
871949d28ffffff,,
871f8504cffffff,,
87186a1b1ffffff,37.0,0.63
871860610ffffff,35.0,0.65
871949593ffffff,100.0,0.0
871fb52dcffffff,,
873964800ffffff,34.0,0.66
871869a1cffffff,48.0,0.52
871fb0cf2ffffff,25.8,0.742
873960216ffffff,,
871865432ffffff,32.0,0.68
871fb5b14ffffff,,
87186a254ffffff,,
871fb0d95ffffff,,
871f93ab2ffffff,42.0,0.58
8718654d5ffffff,26.0,0.74
871f80370ffffff,,
8739650dbffffff,,
871fa2475ffffff,,
87184d014ffffff,,
87186e79bffffff,,
871f85192ffffff,34.0,0.66
871860756ffffff,,
87396035cffffff,49.0,0.51
871f93b55ffffff,,
871f80413ffffff,,
871fb5c5affffff,,
871fa2518ffffff,,
871f85235ffffff,,
87186561bffffff,,
871f804b6ffffff,,
873965221ffffff,,
87184d15affffff,,
87186089cffffff,,
871f93c9bffffff,,
8739604a2ffffff,,
8719494f0ffffff,,
871f84814ffffff,,
87396475dffffff,,
871f80559ffffff,,
8739652c4ffffff,,
871fb5da0ffffff,66.5,0.335
871fa265effffff,,
871fb1021ffffff,,
873960545ffffff,29.5,0.705
871865761ffffff,,
87184d2a0ffffff,37.0,0.63
871f8541effffff,,
871fa2701ffffff,,
871fb10c4ffffff,,
871865804ffffff,,
87396540affffff,,
871f9ccd5ffffff,,
871f93134ffffff,31.0,0.69
87184d343ffffff,,
871fa27a4ffffff,,
871860a85ffffff,,
871f854c1ffffff,25.0,0.75
87396068bffffff,,
871f80742ffffff,30.0,0.7
8739654adffffff,,
871f85564ffffff,,
871860b28ffffff,,
871fb120affffff,,
87396072effffff,,
87186594affffff,20.333333333333332,0.7966666666666667
873965550ffffff,,
871fb602cffffff,31.0,0.69
87194944dffffff,38.0,0.62
871f84771ffffff,,
871fb5196ffffff,,
8718698d6ffffff,,
871fb12adffffff,,
871f80888ffffff,,
871860c6effffff,,
871fa298dffffff,49.0,0.51
87184d52cffffff,,
871f856aaffffff,25.0,0.75
871f9406dffffff,,
873960874ffffff,,
871fb1350ffffff,37.0,0.63
871f8092bffffff,33.0,0.67
871865a90ffffff,,
871fb6172ffffff,,
871f9cc32ffffff,32.5,0.675
87186e655ffffff,38.0,0.62
871f93091ffffff,,
871fb0374ffffff,,
873965696ffffff,30.0,0.7
87186a8b2ffffff,,
871f8574dffffff,,
871f94110ffffff,,
871865b33ffffff,38.0,0.62
871fb6215ffffff,,
87186a955ffffff,39.0,0.61
87184d672ffffff,,
871860db4ffffff,,
871f941b3ffffff,,
871fb1496ffffff,,
871f80a71ffffff,,
8719493aaffffff,25.0,0.75
871fb50f3ffffff,,
871f846ceffffff,36.0,0.64
871869833ffffff,,
87184d715ffffff,,
871f85893ffffff,,
871f94256ffffff,,
873960a5dffffff,33.0,0.67
871f80b14ffffff,,
871fb635bffffff,,
871fa2c19ffffff,,
87186aa9bffffff,,
873960b00ffffff,31.0,0.69
871865d1cffffff,,
873965922ffffff,,
87184d85bffffff,,
871fa6730ffffff,25.5,0.745
87186e5b2ffffff,,
871fb02d1ffffff,,
871f9439cffffff,,
873960ba3ffffff,,
871f80c5affffff,,
871fb64a1ffffff,,
871861040ffffff,98.0,0.02
871fb1722ffffff,,
873960c46ffffff,11.0,0.89
873965a68ffffff,,
871fb6544ffffff,,
8718610e3ffffff,28.0,0.72
87184d9a1ffffff,,
87186ac84ffffff,,
871f944e2ffffff,,
871fb5050ffffff,,
871f8462bffffff,,
873964574ffffff,58.0,0.42
871869790ffffff,,
871f80da0ffffff,,
873960ce9ffffff,32.25,0.6775
871f9e083ffffff,,
873965b0bffffff,,
87184da44ffffff,,
871861186ffffff,,
871f94585ffffff,,
871fb1868ffffff,,
873960d8cffffff,,
871f9e126ffffff,,
871fb668affffff,,
873965baeffffff,,
871fa668dffffff,,
871fb022effffff,,
871861229ffffff,,
871f85c65ffffff,,
871f94628ffffff,,
871fb190bffffff,,
87186604bffffff,,
873965c51ffffff,,
871fb672dffffff,,
8718612ccffffff,,
87184db8affffff,,
871f85d08ffffff,32.666666666666664,0.6733333333333335
871f946cbffffff,,
871fb19aeffffff,27.0,0.73
873965cf4ffffff,,
87184dc2dffffff,25.0,0.75
871949264ffffff,,
871f84588ffffff,,
8718696edffffff,,
8739644d1ffffff,,
871f85dabffffff,,
87184408cffffff,,
871f9476effffff,,
871fb1a51ffffff,,
871fb6873ffffff,,
871861412ffffff,,
87184dcd0ffffff,,
871f94811ffffff,,
871fb1af4ffffff,,
873961018ffffff,,
871866234ffffff,,
871fb6916ffffff,,
87186e46cffffff,,
871fb018bffffff,,
8718614b5ffffff,,
87186b056ffffff,,
87184dd73ffffff,26.0,0.74
871f948b4ffffff,,
871f9e455ffffff,,
871861558ffffff,,
87396115effffff,,
871fb6a5cffffff,27.0,0.73
87186b19cffffff,,
871844318ffffff,69.0,0.31
871fb1cddffffff,,
871f9e59bffffff,,
873961201ffffff,,
871f860daffffff,47.0,0.53
87396442effffff,,
871f844e5ffffff,,
87186964affffff,,
87186169effffff,56.0,0.44
873966023ffffff,,
871f94a9dffffff,,
871fb1d80ffffff,35.0,0.65
8739612a4ffffff,,
871fb6ba2ffffff,,
871861741ffffff,,
8739660c6ffffff,,
87186b2e2ffffff,61.0,0.39
87184445effffff,44.75,0.5525
871f94b40ffffff,,
871f9e6e1ffffff,,
871fb6c45ffffff,,
8739691adffffff,49.0,0.51
871fb00e8ffffff,,
871f86220ffffff,,
873966169ffffff,,
87186b385ffffff,,
871844501ffffff,,
871f9e784ffffff,31.0,0.69
871849323ffffff,41.0,0.59
871fb6ce8ffffff,,
871f862c3ffffff,,
87396620cffffff,40.0,0.6
8718445a4ffffff,,
87186b428ffffff,,
871fa35a6ffffff,28.0,0.72
871f94c86ffffff,,
87396148dffffff,,
87194911effffff,,
871f84442ffffff,,
87396438bffffff,,
871fb6d8bffffff,,
871f86366ffffff,,
87186192affffff,,
87194b042ffffff,80.0,0.2
87186b4cbffffff,21.5,0.785
871f94d29ffffff,,
871fb200cffffff,,
873961530ffffff,,
871f9e8caffffff,25.75,0.7425
871f86409ffffff,,
873966352ffffff,,
87186b56effffff,34.5,0.655
871f9e96dffffff,30.0,0.7
87396910affffff,41.0,0.59
871fa64a4ffffff,,
87186e326ffffff,28.0,0.72
871fb0045ffffff,40.0,0.6
871f92d62ffffff,51.833333333333336,0.48166666666666663
871861a70ffffff,,
871f864acffffff,,
871f9004dffffff,58.5,0.415
87186b611ffffff,,
871fb2152ffffff,,
873961676ffffff,,
871f9ea10ffffff,,
871f900f0ffffff,30.0,0.7
871861b13ffffff,,
87194b22bffffff,20.0,0.8
871844830ffffff,,
871869504ffffff,,
8739642e8ffffff,,
873966498ffffff,,
87186b6b4ffffff,,
873961719ffffff,,
871f9eab3ffffff,,
871f90193ffffff,,
871861bb6ffffff,,
87194b2ceffffff,23.0,0.77
8718448d3ffffff,,
871fb2298ffffff,,
871f9eb56ffffff,,
871f90236ffffff,,
871861c59ffffff,,
871f86695ffffff,,
87194b371ffffff,29.0,0.71
871fa6401ffffff,,
87186e283ffffff,,
871844976ffffff,,
871f95058ffffff,,
871f902d9ffffff,3.0,0.97
87186b89dffffff,,
873966681ffffff,,
871844a19ffffff,,
873961902ffffff,,
871f9ec9cffffff,,
87186b940ffffff,,
873966724ffffff,,
871fb2481ffffff,,
871f9519effffff,,
8739619a5ffffff,,
8718498deffffff,,
871fb4d21ffffff,,
871869461ffffff,,
873964245ffffff,,
871fb2524ffffff,,
873961a48ffffff,,
871f95241ffffff,,
871849981ffffff,,
871f904c2ffffff,,
871f86921ffffff,,
87396686affffff,,
87186ba86ffffff,41.5,0.585
871844c02ffffff,,
873961aebffffff,,
871f952e4ffffff,,
871849a24ffffff,30.0,0.7
871f90565ffffff,,
871f92c1cffffff,,
87396690dffffff,30.0,0.7
87186bb29ffffff,,
871844ca5ffffff,,
871fb266affffff,,
873961b8effffff,,
871f90608ffffff,24.214285714285715,0.7578571428571428
8739669b0ffffff,,
871844d48ffffff,,
87194b743ffffff,,
871fb270dffffff,,
871f9542affffff,,
873961c31ffffff,,
871849b6affffff,31.0,0.69
871f906abffffff,,
871f86b0affffff,,
871f84259ffffff,,
87396dd43ffffff,,
8739641a2ffffff,,
873966a53ffffff,,
871fb27b0ffffff,28.5,0.715
871f954cdffffff,,
873961cd4ffffff,,
871849c0dffffff,40.0,0.6
871f86badffffff,,
871f9074effffff,41.0,0.59
873966af6ffffff,38.714285714285715,0.6128571428571429
87186bd12ffffff,,
871fb2853ffffff,,
871f95570ffffff,,
871f86c50ffffff,,
873966b99ffffff,,
87186bdb5ffffff,,
871862214ffffff,,
87194b92cffffff,35.0,0.65
871fb28f6ffffff,,
871f95613ffffff,,
871849d53ffffff,,
871f90894ffffff,,
871f86cf3ffffff,,
871f9a435ffffff,,
871fb2999ffffff,28.0,0.72
871f956b6ffffff,66.0,0.34
871f86d96ffffff,,
87194ba72ffffff,23.0,0.77
871f9a4d8ffffff,19.0,0.81
87186235affffff,34.0,0.66
871f95759ffffff,,
87396dca0ffffff,,
871f841b6ffffff,,
87186931bffffff,,
873966d82ffffff,,
87194bb15ffffff,,
87184511affffff,,
87186c041ffffff,,
871f9a61effffff,,
871fb2b82ffffff,,
871f8215dffffff,,
87186c0e4ffffff,,
871f90b20ffffff,,
871845260ffffff,26.25,0.7375
871fb2c25ffffff,,
871f95942ffffff,,
873962149ffffff,,
87186e09affffff,,
871f92ad6ffffff,,
871845303ffffff,,
871fb2cc8ffffff,,
87397592effffff,,
87186c22affffff,,
871f90c66ffffff,,
871862689ffffff,,
8718453a6ffffff,,
871fb2d6bffffff,36.0,0.64
871f95a88ffffff,,
87187104cffffff,,
871f90d09ffffff,,
87186c2cdffffff,,
871f95b2bffffff,,
873975a74ffffff,,
871f84113ffffff,,
87396405cffffff,,
87186c370ffffff,,
871f90dacffffff,,
871f8248cffffff,,
87186c413ffffff,,
871f95c71ffffff,,
87396c019ffffff,30.0,0.7
871871235ffffff,,
87186c4b6ffffff,,
871f95d14ffffff,,
8718712d8ffffff,,
87186c559ffffff,30.0,0.7
871fb309affffff,,
871862a5bffffff,,
87396c202ffffff,28.0,0.72
871f92a33ffffff,21.0,0.79
871f910dbffffff,100.0,0.0
87184581bffffff,25.0,0.75
87396c2a5ffffff,21.0,0.79
87186c742ffffff,,
871fb3283ffffff,,
87396c348ffffff,,
871f8285effffff,,
871845961ffffff,,
871f91221ffffff,14.0,0.86
871f96043ffffff,,
871fb3326ffffff,,
871f82901ffffff,,
87396284affffff,,
87186c888ffffff,,
871845a04ffffff,,
87396db5affffff,,
871f84070ffffff,34.0,0.66
871fb4a95ffffff,,
871f912c4ffffff,39.5,0.605
871f960e6ffffff,,
871f829a4ffffff,,
8739628edffffff,,
8718716aaffffff,47.0,0.53
87186c92bffffff,,
871f96189ffffff,,
871fb346cffffff,,
87396c531ffffff,,
87187174dffffff,100.0,0.0
873962990ffffff,,
871f9140affffff,40.0,0.6
871845b4affffff,30.625,0.69375
871fa60d2ffffff,,
871f9c531ffffff,40.0,0.6
871f92990ffffff,,
871f9622cffffff,,
873962a33ffffff,,
871f82aeaffffff,,
87186ca71ffffff,,
871f914adffffff,,
871fb35b2ffffff,,
871f82b8dffffff,,
873962ad6ffffff,,
87186cb14ffffff,,
871f91550ffffff,23.0,0.77
871f96372ffffff,21.0,0.79
871fb3655ffffff,,
871f82c30ffffff,,
871869132ffffff,,
87396c71affffff,,
871863016ffffff,43.0,0.57
871845d33ffffff,,
871f96415ffffff,,
871f82cd3ffffff,,
87186cc5affffff,,
871f91696ffffff,18.0,0.82
871fb379bffffff,,
87396c860ffffff,,
871f82d76ffffff,,
87186315cffffff,,
871f9655bffffff,32.0,0.68
87396c903ffffff,39.0,0.61
873962d62ffffff,,
87186cda0ffffff,,
871f9c48effffff,,
871f928edffffff,,
871fb38e1ffffff,,
871868021ffffff,36.0,0.64
87396c9a6ffffff,,
8718632a2ffffff,,
871fb3984ffffff,,
871f966a1ffffff,,
8718680c4ffffff,,
87396ca49ffffff,,
871863345ffffff,,
871f91922ffffff,,
871f96744ffffff,,
87396caecffffff,,
871fb3acaffffff,,
87186820affffff,,
87396da14ffffff,,
87186d02cffffff,,
87186348bffffff,,
871f9688affffff,,
871fb3b6dffffff,,
8718682adffffff,,
87396cc32ffffff,39.0,0.61
873963091ffffff,52.0,0.48
87186352effffff,,
871f91b0bffffff,,
871f9692dffffff,,
871fb3c10ffffff,33.0,0.67
871868350ffffff,,
873963134ffffff,100.0,0.0
87396ccd5ffffff,,
87186d172ffffff,,
871f9284affffff,,
871f91baeffffff,,
871fb3cb3ffffff,,
87186d215ffffff,,
871f91c51ffffff,31.0,0.69
871863674ffffff,,
871fb3d56ffffff,,
871f96a73ffffff,,
871868496ffffff,39.0,0.61
871f91cf4ffffff,,
871f96b16ffffff,32.0,0.68
87396331dffffff,,
87186d35bffffff,,
87186385dffffff,,
871f96c5cffffff,,
87396d004ffffff,30.5,0.695
871948b63ffffff,,
871fb48acffffff,,
87396d971ffffff,,
873963463ffffff,,
87186d4a1ffffff,,
871863900ffffff,,
871868722ffffff,,
873963506ffffff,,
87186d544ffffff,,
873968328ffffff,,
8718639a3ffffff,28.0,0.72
871f96da2ffffff,,
871fb4085ffffff,73.0,0.27
87396d14affffff,,
8739635a9ffffff,60.0,0.4
871f92023ffffff,,
87186dd6bffffff,,
871863a46ffffff,,
871868868ffffff,,
